boro_code,ct2010,crashes_total,prob_per_killed_total,prob_per_injured_total,prob_ped_killed_total,prob_ped_injured_total,prob_cyclist_killed_total,prob_cyclist_injured_total,prob_motorist_killed_total,prob_motorist_injured_total
2,039800,373,0.0,0.2761394101876676,0.0,0.07506702412868632,0.0,0.01876675603217158,0.0,0.17962466487935658
2,039901,903,0.0011074197120708748,0.2070874861572536,0.0,0.08194905869324474,0.0,0.016611295681063124,0.0011074197120708748,0.10852713178294573
2,039902,536,0.0,0.21082089552238806,0.0,0.08022388059701492,0.0,0.024253731343283583,0.0,0.1044776119402985
2,040100,565,0.0035398230088495575,0.21415929203539824,0.0035398230088495575,0.08672566371681416,0.0,0.021238938053097345,0.0,0.10619469026548672
2,040302,271,0.01107011070110701,0.3505535055350554,0.01107011070110701,0.14391143911439114,0.0,0.02214022140221402,0.0,0.18081180811808117
2,040303,316,0.0,0.2721518987341772,0.0,0.09177215189873418,0.0,0.0189873417721519,0.0,0.15822784810126583
2,040304,320,0.0,0.234375,0.0,0.10625,0.0,0.034375,0.0,0.090625
2,040400,328,0.003048780487804878,0.22560975609756098,0.0,0.06097560975609756,0.0,0.006097560975609756,0.003048780487804878,0.14939024390243902
2,040501,304,0.0,0.19736842105263158,0.0,0.10526315789473684,0.0,0.023026315789473683,0.0,0.06578947368421052
2,040502,468,0.0,0.19017094017094016,0.0,0.07478632478632478,0.0,0.014957264957264958,0.0,0.09615384615384616
2,040600,544,0.0,0.29963235294117646,0.0,0.10110294117647059,0.0,0.027573529411764705,0.0,0.17279411764705882
2,040701,304,0.0,0.23684210526315788,0.0,0.0756578947368421,0.0,0.02631578947368421,0.0,0.13486842105263158
2,040702,528,0.0,0.22348484848484848,0.0,0.0928030303030303,0.0,0.02462121212121212,0.0,0.10795454545454546
2,040800,446,0.0,0.17937219730941703,0.0,0.06053811659192825,0.0,0.008968609865470852,0.0,0.10762331838565023
2,040900,704,0.002840909090909091,0.22017045454545456,0.0,0.061079545454545456,0.0,0.022727272727272728,0.002840909090909091,0.1278409090909091
2,041100,174,0.0,0.20114942528735633,0.0,0.06896551724137931,0.0,0.011494252873563218,0.0,0.1206896551724138
2,041300,456,0.0,0.19078947368421054,0.0,0.06359649122807018,0.0,0.010964912280701754,0.0,0.1162280701754386
2,041400,1111,0.0018001800180018,0.21152115211521152,0.0009000900090009,0.050405040504050404,0.0,0.009000900090009001,0.0009000900090009,0.15391539153915393
2,041500,315,0.0,0.19365079365079366,0.0,0.07301587301587302,0.0,0.02857142857142857,0.0,0.09523809523809523
2,041800,611,0.0,0.22422258592471359,0.0,0.060556464811783964,0.0,0.014729950900163666,0.0,0.14893617021276595
2,041900,965,0.0,0.20621761658031088,0.0,0.09844559585492228,0.0,0.022797927461139896,0.0,0.08393782383419689
2,042000,1221,0.001638001638001638,0.20393120393120392,0.0,0.06060606060606061,0.0,0.013104013104013105,0.001638001638001638,0.13022113022113022
2,042100,1045,0.0,0.21626794258373205,0.0,0.08325358851674641,0.0,0.010526315789473684,0.0,0.1215311004784689
2,042200,795,0.0025157232704402514,0.2440251572327044,0.0025157232704402514,0.0880503144654088,0.0,0.010062893081761006,0.0,0.1459119496855346
2,042300,254,0.0,0.1889763779527559,0.0,0.1220472440944882,0.0,0.007874015748031496,0.0,0.06299212598425197
2,042400,408,0.0,0.29411764705882354,0.0,0.031862745098039214,0.0,0.012254901960784314,0.0,0.24754901960784315
2,042500,926,0.0021598272138228943,0.1900647948164147,0.0021598272138228943,0.05939524838012959,0.0,0.016198704103671708,0.0,0.1101511879049676
2,042600,1004,0.00199203187250996,0.24601593625498008,0.00199203187250996,0.055776892430278883,0.0,0.014940239043824702,0.0,0.1752988047808765
2,042800,348,0.0028735632183908046,0.25287356321839083,0.0028735632183908046,0.03735632183908046,0.0,0.005747126436781609,0.0,0.20977011494252873
2,042901,379,0.002638522427440633,0.15567282321899736,0.0,0.0395778364116095,0.0,0.010554089709762533,0.002638522427440633,0.10554089709762533
2,042902,175,0.0,0.12571428571428572,0.0,0.04,0.0,0.0,0.0,0.08571428571428572
2,043000,360,0.0,0.2388888888888889,0.0,0.03333333333333333,0.0,0.008333333333333333,0.0,0.19722222222222222
2,043100,2615,0.001147227533460803,0.1950286806883365,0.0003824091778202677,0.06347992351816444,0.0003824091778202677,0.00994263862332696,0.0003824091778202677,0.12160611854684512
2,043400,1141,0.0,0.21560035056967572,0.0,0.06134969325153374,0.0,0.011393514460999123,0.0,0.1411042944785276
2,043500,1958,0.0015321756894790602,0.24157303370786518,0.0005107252298263534,0.029111338100102146,0.0,0.008682328907048007,0.0010214504596527069,0.20224719101123595
2,043600,317,0.0,0.2807570977917981,0.0,0.05362776025236593,0.0,0.031545741324921134,0.0,0.19873817034700317
2,044200,524,0.0,0.20419847328244276,0.0,0.04770992366412214,0.0,0.009541984732824428,0.0,0.1431297709923664
2,044400,473,0.0021141649048625794,0.2642706131078224,0.0021141649048625794,0.05708245243128964,0.0,0.014799154334038054,0.0,0.19027484143763213
2,044800,173,0.0,0.2254335260115607,0.0,0.03468208092485549,0.0,0.017341040462427744,0.0,0.17341040462427745
2,044901,218,0.0,0.13302752293577982,0.0,0.009174311926605505,0.0,0.0,0.0,0.12385321100917432
2,044902,206,0.0,0.18932038834951456,0.0,0.02912621359223301,0.0,0.0048543689320388345,0.0,0.15048543689320387
2,045101,405,0.0024691358024691358,0.16049382716049382,0.0,0.0345679012345679,0.0,0.0049382716049382715,0.0024691358024691358,0.12098765432098765
2,045102,254,0.0,0.16141732283464566,0.0,0.07874015748031496,0.0,0.011811023622047244,0.0,0.07086614173228346
2,045600,371,0.0,0.20754716981132076,0.0,0.03234501347708895,0.0,0.016172506738544475,0.0,0.16442048517520216
2,045800,508,0.001968503937007874,0.25196850393700787,0.001968503937007874,0.0984251968503937,0.0,0.013779527559055118,0.0,0.1377952755905512
2,046000,517,0.0,0.23404255319148937,0.0,0.06576402321083172,0.0,0.007736943907156673,0.0,0.15667311411992263
2,046201,2707,0.0003694126339120798,0.208348725526413,0.0,0.06612486147026228,0.0,0.0066494274104174364,0.0003694126339120798,0.1355744366457333
2,046202,2070,0.0014492753623188406,0.20579710144927535,0.0004830917874396135,0.03768115942028986,0.0,0.00676328502415459,0.000966183574879227,0.16135265700483092
2,048400,1683,0.0011883541295306002,0.20558526440879382,0.0005941770647653001,0.053475935828877004,0.0,0.0071301247771836,0.0005941770647653001,0.1437908496732026
2,050400,131,0.007633587786259542,0.3435114503816794,0.0,0.022900763358778626,0.007633587786259542,0.030534351145038167,0.0,0.2748091603053435
2,051600,615,0.0,0.2097560975609756,0.0,0.030894308943089432,0.0,0.022764227642276424,0.0,0.15772357723577235
3,000100,730,0.0013698630136986301,0.1178082191780822,0.0,0.03287671232876712,0.0,0.00410958904109589,0.0013698630136986301,0.08082191780821918
3,000200,1293,0.002320185614849188,0.1848414539829853,0.0015467904098994587,0.048723897911832945,0.0,0.02474864655839134,0.0007733952049497294,0.10750193348801237
3,000301,281,0.0,0.12811387900355872,0.0,0.060498220640569395,0.0,0.021352313167259787,0.0,0.046263345195729534
3,000501,95,0.0,0.07368421052631578,0.0,0.031578947368421054,0.0,0.010526315789473684,0.0,0.031578947368421054
3,000502,371,0.0,0.14016172506738545,0.0,0.08086253369272237,0.0,0.026954177897574125,0.0,0.03234501347708895
3,000700,369,0.0,0.17073170731707318,0.0,0.05962059620596206,0.0,0.02710027100271003,0.0,0.07859078590785908
3,000900,1049,0.0,0.18398474737845566,0.0,0.07054337464251668,0.0,0.034318398474737846,0.0,0.08102955195424213
3,001100,730,0.0,0.20821917808219179,0.0,0.08082191780821918,0.0,0.057534246575342465,0.0,0.06986301369863014
3,001300,1557,0.0,0.19717405266538215,0.0,0.0449582530507386,0.0,0.05073859987154785,0.0,0.10276172125883108
3,001500,3466,0.001154068090017311,0.14281592613964225,0.0005770340450086555,0.03577611079053664,0.0,0.01413733410271206,0.00028851702250432774,0.09059434506635891
3,001800,2312,0.0008650519031141869,0.16392733564013842,0.0,0.025086505190311418,0.0008650519031141869,0.019463667820069204,0.0,0.11937716262975778
3,002000,517,0.0038684719535783366,0.25338491295938104,0.0019342359767891683,0.04061895551257253,0.0019342359767891683,0.0367504835589942,0.0,0.16827852998065765
3,002100,1339,0.0,0.10007468259895444,0.0,0.03136669156086632,0.0,0.018670649738610903,0.0,0.05078416728902166
3,002200,516,0.0,0.1821705426356589,0.0,0.0562015503875969,0.0,0.025193798449612403,0.0,0.09496124031007752
3,002300,433,0.0,0.26096997690531176,0.0,0.06235565819861432,0.0,0.08775981524249422,0.0,0.11085450346420324
3,002901,144,0.0,0.1388888888888889,0.0,0.020833333333333332,0.0,0.013888888888888888,0.0,0.1111111111111111
3,003000,142,0.0,0.19718309859154928,0.0,0.028169014084507043,0.0,0.007042253521126761,0.0,0.15492957746478872
3,003100,1473,0.0006788866259334691,0.25186693822131706,0.0006788866259334691,0.07128309572301425,0.0,0.0855397148676171,0.0,0.0943652410047522
3,003300,1263,0.0,0.21773555027711797,0.0,0.07125890736342043,0.0,0.0395882818685669,0.0,0.1060965954077593
3,003400,257,0.0038910505836575876,0.1828793774319066,0.0038910505836575876,0.042801556420233464,0.0,0.0311284046692607,0.0,0.10505836575875487
3,003500,1575,0.0019047619047619048,0.18857142857142858,0.0019047619047619048,0.057777777777777775,0.0,0.02603174603174603,0.0,0.10222222222222223
3,003600,236,0.0,0.21610169491525424,0.0,0.08050847457627118,0.0,0.038135593220338986,0.0,0.09745762711864407
3,003700,1590,0.0012578616352201257,0.22641509433962265,0.0006289308176100629,0.08553459119496855,0.0006289308176100629,0.040880503144654086,0.0,0.1
3,003800,83,0.0,0.21686746987951808,0.0,0.012048192771084338,0.0,0.03614457831325301,0.0,0.1566265060240964
3,003900,783,0.001277139208173691,0.20306513409961685,0.001277139208173691,0.06257982120051085,0.0,0.031928480204342274,0.0,0.10727969348659004
3,004100,801,0.0,0.22846441947565543,0.0,0.0749063670411985,0.0,0.03745318352059925,0.0,0.11235955056179775
3,004300,1260,0.0,0.17777777777777778,0.0,0.05317460317460317,0.0,0.0380952380952381,0.0,0.08492063492063492
3,004400,236,0.0,0.21610169491525424,0.0,0.025423728813559324,0.0,0.038135593220338986,0.0,0.1483050847457627
3,004500,671,0.005961251862891207,0.13710879284649777,0.005961251862891207,0.037257824143070044,0.0,0.037257824143070044,0.0,0.06110283159463487
3,004600,251,0.0,0.23904382470119523,0.0,0.07171314741035857,0.0,0.02390438247011952,0.0,0.13545816733067728
3,004700,666,0.0015015015015015015,0.14114114114114115,0.0,0.018018018018018018,0.0,0.018018018018018018,0.0015015015015015015,0.10810810810810811
3,004900,221,0.0,0.06787330316742081,0.0,0.013574660633484163,0.0,0.004524886877828055,0.0,0.049773755656108594
3,005000,178,0.0,0.20786516853932585,0.0,0.05056179775280899,0.0,0.02247191011235955,0.0,0.12359550561797752
3,005100,383,0.0,0.1174934725848564,0.0,0.028720626631853787,0.0,0.018276762402088774,0.0,0.0731070496083551
3,005201,112,0.0,0.21428571428571427,0.0,0.09821428571428571,0.0,0.008928571428571428,0.0,0.10714285714285714
3,005202,75,0.013333333333333334,0.14666666666666667,0.0,0.04,0.0,0.02666666666666667,0.013333333333333334,0.08
3,005300,1374,0.002183406113537118,0.12736535662299855,0.001455604075691412,0.02911208151382824,0.000727802037845706,0.023289665211062592,0.0,0.07569141193595343
3,005400,101,0.0,0.12871287128712872,0.0,0.0594059405940594,0.0,0.0,0.0,0.07920792079207921
3,005601,98,0.01020408163265306,0.10204081632653061,0.01020408163265306,0.030612244897959183,0.0,0.0,0.0,0.07142857142857142
3,005602,164,0.006097560975609756,0.17682926829268292,0.0,0.04878048780487805,0.0,0.012195121951219513,0.006097560975609756,0.11585365853658537
3,005800,624,0.0,0.16346153846153846,0.0,0.07532051282051282,0.0,0.016025641025641024,0.0,0.07371794871794872
3,005900,904,0.0,0.14380530973451328,0.0,0.023230088495575223,0.0,0.025442477876106196,0.0,0.09402654867256637
3,006000,288,0.0,0.21875,0.0,0.0763888888888889,0.0,0.03125,0.0,0.1111111111111111
3,006200,260,0.0,0.18846153846153846,0.0,0.06153846153846154,0.0,0.038461538461538464,0.0,0.08461538461538462
3,006300,189,0.0,0.1111111111111111,0.0,0.037037037037037035,0.0,0.026455026455026454,0.0,0.047619047619047616
3,006400,436,0.0,0.22706422018348624,0.0,0.07568807339449542,0.0,0.03211009174311927,0.0,0.11009174311926606
3,006500,581,0.0,0.11015490533562823,0.0,0.03098106712564544,0.0,0.01721170395869191,0.0,0.06368330464716007
3,006600,532,0.0,0.21052631578947367,0.0,0.07518796992481203,0.0,0.041353383458646614,0.0,0.09022556390977443
3,006700,238,0.0,0.19747899159663865,0.0,0.07142857142857142,0.0,0.058823529411764705,0.0,0.06302521008403361
3,006800,819,0.001221001221001221,0.2026862026862027,0.0,0.08913308913308914,0.0,0.03540903540903541,0.001221001221001221,0.07936507936507936
3,006900,389,0.0,0.23136246786632392,0.0,0.07197943444730077,0.0,0.08740359897172237,0.0,0.07197943444730077
3,007000,226,0.0,0.13274336283185842,0.0,0.022123893805309734,0.0,0.035398230088495575,0.0,0.07079646017699115
3,007100,271,0.0,0.16974169741697417,0.0,0.055350553505535055,0.0,0.04059040590405904,0.0,0.07011070110701106
3,007200,156,0.0,0.20512820512820512,0.0,0.057692307692307696,0.0,0.02564102564102564,0.0,0.1282051282051282
3,007400,1025,0.000975609756097561,0.3073170731707317,0.0,0.06048780487804878,0.000975609756097561,0.026341463414634145,0.0,0.21560975609756097
3,007500,636,0.0,0.18553459119496854,0.0,0.04559748427672956,0.0,0.0660377358490566,0.0,0.06918238993710692
3,007600,707,0.004243281471004243,0.30975954738330974,0.002828854314002829,0.07637906647807638,0.0,0.055162659123055166,0.0014144271570014145,0.16973125884016974
3,007700,802,0.0,0.18079800498753118,0.0,0.05486284289276808,0.0,0.03740648379052369,0.0,0.07855361596009976
3,007800,431,0.002320185614849188,0.23665893271461716,0.002320185614849188,0.08816705336426914,0.0,0.05104408352668213,0.0,0.08584686774941995
3,008000,312,0.0,0.28525641025641024,0.0,0.07692307692307693,0.0,0.09615384615384616,0.0,0.09615384615384616
3,008200,339,0.0,0.28023598820059,0.0,0.058997050147492625,0.0,0.08849557522123894,0.0,0.12389380530973451
3,008400,600,0.0,0.25166666666666665,0.0,0.055,0.0,0.06166666666666667,0.0,0.12833333333333333
3,008500,309,0.0,0.22653721682847897,0.0,0.0970873786407767,0.0,0.02912621359223301,0.0,0.10032362459546926
3,008600,106,0.0,0.27358490566037735,0.0,0.05660377358490566,0.0,0.08490566037735849,0.0,0.11320754716981132
3,008800,394,0.0,0.26649746192893403,0.0,0.09644670050761421,0.0,0.07360406091370558,0.0,0.08883248730964467
3,009000,197,0.0,0.2639593908629442,0.0,0.09137055837563451,0.0,0.04060913705583756,0.0,0.1218274111675127
3,009200,215,0.0,0.2558139534883721,0.0,0.13953488372093023,0.0,0.06511627906976744,0.0,0.04186046511627907
3,009400,356,0.0,0.2247191011235955,0.0,0.14606741573033707,0.0,0.03651685393258427,0.0,0.0449438202247191
3,009600,420,0.0,0.2761904761904762,0.0,0.10238095238095238,0.0,0.09523809523809523,0.0,0.07380952380952381
3,009800,420,0.0,0.29285714285714287,0.0,0.13333333333333333,0.0,0.05,0.0,0.10714285714285714
3,010000,380,0.005263157894736842,0.25263157894736843,0.005263157894736842,0.1,0.0,0.06842105263157895,0.0,0.07631578947368421
3,010100,720,0.001388888888888889,0.27361111111111114,0.001388888888888889,0.03888888888888889,0.0,0.10138888888888889,0.0,0.11805555555555555
3,010200,467,0.0,0.19271948608137046,0.0,0.08565310492505353,0.0,0.019271948608137045,0.0,0.08565310492505353
3,010400,600,0.0,0.13833333333333334,0.0,0.08333333333333333,0.0,0.028333333333333332,0.0,0.023333333333333334
3,010600,596,0.0016778523489932886,0.18120805369127516,0.0016778523489932886,0.09563758389261745,0.0,0.025167785234899327,0.0,0.05201342281879195
3,010800,479,0.0,0.21711899791231734,0.0,0.11064718162839249,0.0,0.03966597077244259,0.0,0.06263048016701461
3,011000,554,0.0,0.2851985559566787,0.0,0.08844765342960288,0.0,0.06678700361010831,0.0,0.12274368231046931
3,011200,603,0.003316749585406302,0.2703150912106136,0.001658374792703151,0.0978441127694859,0.0,0.06799336650082918,0.001658374792703151,0.1011608623548922
3,011400,579,0.0,0.21243523316062177,0.0,0.11053540587219343,0.0,0.025906735751295335,0.0,0.0690846286701209
3,011600,452,0.0,0.2345132743362832,0.0,0.12389380530973451,0.0,0.03761061946902655,0.0,0.07300884955752213
3,011700,1159,0.0008628127696289905,0.19585849870578084,0.0,0.023295944779982744,0.0008628127696289905,0.026747195858498704,0.0,0.14236410698878343
3,011800,1005,0.0009950248756218905,0.20398009950248755,0.0,0.08955223880597014,0.0,0.03781094527363184,0.0,0.0736318407960199
3,011900,1997,0.00100150225338007,0.1597396094141212,0.00100150225338007,0.02553830746119179,0.0,0.04356534802203305,0.0,0.08512769153730596
3,012000,1819,0.0010995052226498076,0.1308411214953271,0.0010995052226498076,0.04947773501924134,0.0,0.009895547003848268,0.0,0.06816932380428807
3,012100,366,0.00546448087431694,0.22950819672131148,0.0,0.060109289617486336,0.00273224043715847,0.06830601092896176,0.00273224043715847,0.09836065573770492
3,012200,378,0.0,0.2275132275132275,0.0,0.10052910052910052,0.0,0.05026455026455026,0.0,0.07671957671957672
3,012600,470,0.0,0.23617021276595745,0.0,0.05531914893617021,0.0,0.023404255319148935,0.0,0.15106382978723404
3,012700,752,0.0,0.1875,0.0,0.04920212765957447,0.0,0.057180851063829786,0.0,0.07845744680851063
3,012801,281,0.0,0.22419928825622776,0.0,0.11387900355871886,0.0,0.02491103202846975,0.0,0.08185053380782918
3,012901,1052,0.0009505703422053232,0.16539923954372623,0.0,0.04752851711026616,0.0009505703422053232,0.03231939163498099,0.0,0.08745247148288973
3,012902,1640,0.0,0.20609756097560974,0.0,0.048170731707317074,0.0,0.06219512195121951,0.0,0.09207317073170732
3,013000,696,0.0,0.24856321839080459,0.0,0.10632183908045977,0.0,0.033045977011494254,0.0,0.11350574712643678
3,013100,477,0.0,0.2138364779874214,0.0,0.04612159329140461,0.0,0.1069182389937107,0.0,0.06079664570230608
3,013200,229,0.0,0.26200873362445415,0.0,0.09170305676855896,0.0,0.043668122270742356,0.0,0.13100436681222707
3,013300,816,0.0012254901960784314,0.24142156862745098,0.0012254901960784314,0.07598039215686274,0.0,0.07720588235294118,0.0,0.08333333333333333
3,013400,596,0.0050335570469798654,0.23993288590604026,0.0016778523489932886,0.07046979865771812,0.0,0.03859060402684564,0.003355704697986577,0.12080536912751678
3,013500,291,0.0,0.24398625429553264,0.0,0.07903780068728522,0.0,0.1134020618556701,0.0,0.044673539518900345
3,013600,414,0.0,0.19082125603864733,0.0,0.06038647342995169,0.0,0.036231884057971016,0.0,0.09420289855072464
3,013700,476,0.0,0.18487394957983194,0.0,0.03571428571428571,0.0,0.06932773109243698,0.0,0.07773109243697479
3,013800,684,0.0014619883040935672,0.2149122807017544,0.0014619883040935672,0.08333333333333333,0.0,0.027777777777777776,0.0,0.09649122807017543
3,013900,795,0.0025157232704402514,0.2578616352201258,0.0025157232704402514,0.08176100628930817,0.0,0.09811320754716982,0.0,0.08050314465408805
3,014000,189,0.0,0.1693121693121693,0.0,0.031746031746031744,0.0,0.021164021164021163,0.0,0.1164021164021164
3,014100,361,0.0,0.28254847645429365,0.0,0.07756232686980609,0.0,0.10803324099722991,0.0,0.0997229916897507
3,014200,414,0.0,0.15458937198067632,0.0,0.033816425120772944,0.0,0.036231884057971016,0.0,0.07729468599033816
3,014300,751,0.0,0.20239680426098536,0.0,0.033288948069241014,0.0,0.037283621837549935,0.0,0.12649800266311584
3,014500,558,0.008960573476702509,0.22580645161290322,0.0035842293906810036,0.05017921146953405,0.0017921146953405018,0.05555555555555555,0.0017921146953405018,0.11648745519713262
3,014700,161,0.0,0.18633540372670807,0.0,0.062111801242236024,0.0,0.043478260869565216,0.0,0.08074534161490683
3,014800,247,0.008097165991902834,0.23481781376518218,0.004048582995951417,0.048582995951417005,0.0,0.032388663967611336,0.004048582995951417,0.15384615384615385
3,014900,399,0.0,0.22556390977443608,0.0,0.08020050125313283,0.0,0.05263157894736842,0.0,0.09774436090225563
3,015000,229,0.004366812227074236,0.24890829694323144,0.004366812227074236,0.05240174672489083,0.0,0.043668122270742356,0.0,0.15283842794759825
3,015100,335,0.0,0.16119402985074627,0.0,0.056716417910447764,0.0,0.03582089552238806,0.0,0.07164179104477612
3,015200,320,0.003125,0.16875,0.0,0.028125,0.0,0.00625,0.003125,0.134375
3,015300,547,0.0,0.14076782449725778,0.0,0.04753199268738574,0.0,0.038391224862888484,0.0,0.054844606946983544
3,015400,560,0.0,0.2642857142857143,0.0,0.044642857142857144,0.0,0.017857142857142856,0.0,0.19642857142857142
3,015500,296,0.0,0.13851351351351351,0.0,0.02364864864864865,0.0,0.04391891891891892,0.0,0.06418918918918919
3,015700,660,0.0,0.15303030303030302,0.0,0.03787878787878788,0.0,0.051515151515151514,0.0,0.06060606060606061
3,015900,902,0.0,0.1973392461197339,0.0,0.05543237250554324,0.0,0.04767184035476718,0.0,0.09090909090909091
3,016000,1256,0.0023885350318471337,0.2125796178343949,0.0007961783439490446,0.08837579617834394,0.0,0.02786624203821656,0.0015923566878980893,0.0963375796178344
3,016100,1090,0.0009174311926605505,0.20550458715596331,0.0009174311926605505,0.047706422018348627,0.0,0.047706422018348627,0.0,0.10917431192660551
3,016200,326,0.0,0.16257668711656442,0.0,0.04294478527607362,0.0,0.02147239263803681,0.0,0.10122699386503067
3,016300,699,0.002861230329041488,0.2503576537911302,0.0,0.044349070100143065,0.0,0.06294706723891273,0.002861230329041488,0.13447782546494993
3,016400,143,0.0,0.1888111888111888,0.0,0.013986013986013986,0.0,0.0,0.0,0.17482517482517482
3,016500,620,0.0,0.13064516129032258,0.0,0.03387096774193549,0.0,0.02258064516129032,0.0,0.07096774193548387
3,016600,353,0.0028328611898017,0.22662889518413598,0.0,0.0339943342776204,0.0,0.0084985835694051,0.0028328611898017,0.1813031161473088
3,016700,332,0.0,0.1897590361445783,0.0,0.04819277108433735,0.0,0.0572289156626506,0.0,0.08433734939759036
3,016800,234,0.0,0.23504273504273504,0.0,0.02564102564102564,0.0,0.004273504273504274,0.0,0.20512820512820512
3,016900,361,0.0,0.22160664819944598,0.0,0.07202216066481995,0.0,0.019390581717451522,0.0,0.12188365650969529
3,017000,502,0.00398406374501992,0.21713147410358566,0.00398406374501992,0.049800796812749,0.0,0.0199203187250996,0.0,0.14143426294820718
3,017100,210,0.0,0.2523809523809524,0.0,0.05714285714285714,0.0,0.1,0.0,0.1
3,017200,256,0.0078125,0.203125,0.0078125,0.06640625,0.0,0.01171875,0.0,0.12890625
3,017400,111,0.009009009009009009,0.2072072072072072,0.009009009009009009,0.05405405405405406,0.0,0.018018018018018018,0.0,0.12612612612612611
3,017500,478,0.0,0.27405857740585776,0.0,0.016736401673640166,0.0,0.10251046025104603,0.0,0.14225941422594143
3,017600,116,0.0,0.1810344827586207,0.0,0.07758620689655173,0.0,0.008620689655172414,0.0,0.10344827586206896
3,017700,1606,0.0,0.2534246575342466,0.0,0.057285180572851806,0.0,0.057285180572851806,0.0,0.13947696139476962
3,017800,509,0.0019646365422396855,0.22396856581532418,0.0019646365422396855,0.10805500982318271,0.0,0.04518664047151277,0.0,0.06679764243614932
3,017900,406,0.0,0.2512315270935961,0.0,0.059113300492610835,0.0,0.06403940886699508,0.0,0.12561576354679804
3,018000,355,0.0028169014084507044,0.22253521126760564,0.0,0.0676056338028169,0.0,0.022535211267605635,0.0028169014084507044,0.1352112676056338
3,018100,432,0.0023148148148148147,0.24074074074074073,0.0023148148148148147,0.0787037037037037,0.0,0.06018518518518518,0.0,0.09953703703703703
3,018200,239,0.0,0.21338912133891214,0.0,0.08368200836820083,0.0,0.012552301255230125,0.0,0.11297071129707113
3,018300,576,0.001736111111111111,0.2847222222222222,0.001736111111111111,0.0763888888888889,0.0,0.11284722222222222,0.0,0.0920138888888889
3,018400,154,0.006493506493506494,0.2077922077922078,0.0,0.045454545454545456,0.0,0.012987012987012988,0.006493506493506494,0.15584415584415584
3,018501,146,0.0,0.1095890410958904,0.0,0.04794520547945205,0.0,0.0136986301369863,0.0,0.04794520547945205
3,018600,134,0.0,0.23880597014925373,0.0,0.05970149253731343,0.0,0.022388059701492536,0.0,0.15671641791044777
3,018700,60,0.0,0.18333333333333332,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.08333333333333333
3,018800,445,0.0,0.27415730337078653,0.0,0.058426966292134834,0.0,0.0449438202247191,0.0,0.1662921348314607
3,019000,466,0.0,0.296137339055794,0.0,0.07939914163090128,0.0,0.04935622317596566,0.0,0.1609442060085837
3,019100,860,0.0,0.13837209302325582,0.0,0.019767441860465116,0.0,0.022093023255813953,0.0,0.09651162790697675
3,019200,448,0.0,0.22544642857142858,0.0,0.08035714285714286,0.0,0.03794642857142857,0.0,0.10267857142857142
3,019300,425,0.0,0.28,0.0,0.08235294117647059,0.0,0.1011764705882353,0.0,0.09411764705882353
3,019400,774,0.002583979328165375,0.21188630490956073,0.0012919896640826874,0.05426356589147287,0.0,0.01937984496124031,0.0012919896640826874,0.12919896640826872
3,019500,610,0.0,0.26229508196721313,0.0,0.05573770491803279,0.0,0.10163934426229508,0.0,0.1
3,019600,325,0.003076923076923077,0.18461538461538463,0.003076923076923077,0.06153846153846154,0.0,0.018461538461538463,0.0,0.10461538461538461
3,019700,614,0.0016286644951140066,0.31596091205211724,0.0016286644951140066,0.06514657980456026,0.0,0.11400651465798045,0.0,0.13029315960912052
3,019800,229,0.004366812227074236,0.24017467248908297,0.004366812227074236,0.07423580786026202,0.0,0.034934497816593885,0.0,0.13100436681222707
3,019900,1181,0.000846740050804403,0.283657917019475,0.000846740050804403,0.0558848433530906,0.0,0.07197290431837426,0.0,0.15156646909398813
3,020000,361,0.0,0.2188365650969529,0.0,0.04155124653739612,0.0,0.01662049861495845,0.0,0.15512465373961218
3,020100,547,0.0,0.23948811700182815,0.0,0.06581352833638025,0.0,0.06398537477148081,0.0,0.10603290676416818
3,020200,137,0.0,0.26277372262773724,0.0,0.043795620437956206,0.0,0.029197080291970802,0.0,0.1897810218978102
3,020300,584,0.0017123287671232876,0.2688356164383562,0.0017123287671232876,0.05821917808219178,0.0,0.05821917808219178,0.0,0.1541095890410959
3,020400,418,0.0,0.26555023923444976,0.0,0.04066985645933014,0.0,0.02631578947368421,0.0,0.1937799043062201
3,020500,318,0.0,0.32075471698113206,0.0,0.10377358490566038,0.0,0.08490566037735849,0.0,0.1320754716981132
3,020600,339,0.0,0.23893805309734514,0.0,0.058997050147492625,0.0,0.014749262536873156,0.0,0.1592920353982301
3,020700,105,0.0,0.2571428571428571,0.0,0.047619047619047616,0.0,0.09523809523809523,0.0,0.11428571428571428
3,020800,295,0.003389830508474576,0.26440677966101694,0.0,0.05423728813559322,0.0,0.023728813559322035,0.003389830508474576,0.17288135593220338
3,021000,356,0.0,0.25280898876404495,0.0,0.10112359550561797,0.0,0.03651685393258427,0.0,0.10955056179775281
3,021100,340,0.0,0.20588235294117646,0.0,0.029411764705882353,0.0,0.09411764705882353,0.0,0.07352941176470588
3,021200,645,0.0,0.19844961240310077,0.0,0.05581395348837209,0.0,0.023255813953488372,0.0,0.11317829457364341
3,021300,431,0.002320185614849188,0.23897911832946636,0.0,0.08584686774941995,0.002320185614849188,0.05336426914153132,0.0,0.09744779582366589
3,021400,397,0.0,0.20906801007556675,0.0,0.07304785894206549,0.0,0.04030226700251889,0.0,0.08312342569269521
